ano_ingresso,ano_nasc,ano_referencia,atingiu_pv,ativo_inativo,avaliador_1,avaliador_2,avaliador_3,avaliador_4,avaliador_5,avaliador_6,cf,cg,ct,data_nascimento,defasagem,destaque_ida,destaque_ieh,destaque_ipv,escola,fase,fase_ideal,genero,iaa,ian,ida,idade,ieg,inde_2023,inde_2024,inde_22,inde_23,indicado,ingles,instituicao_de_ensino,ipp,ips,ipv,matematica,nome_anonimizado,num_av,pedra_20,pedra_2023,pedra_2024,pedra_21,pedra_22,pedra_23,portugues,ra,rec_av1,rec_av2,rec_av3,rec_av4,rec_psicologia,turma
2022,2012,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,110.0,434.0,6.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,8.5,5.0,7.3,10,8.0,,,7.189,,Sim,,Escola Pública,,6.9,7.389,7.3,Aluno-636,3.0,nan,,,nan,Ametista,,7.3,RA-636,Mantido na Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,nan,Requer avaliação,P
2021,2012,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,124.0,477.0,8.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,8.5,5.0,5.8,10,9.0,,,7.039,,Não,,Escola Pública,,7.5,7.0,4.8,Aluno-637,3.0,nan,,,Topázio,Ametista,,6.8,RA-637,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,nan,Não atendido,P
2020,2013,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,120.0,467.0,7.0,2013-01-01,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Feminino,8.5,10.0,3.9,9,9.3,,,7.059,,Não,,Escola Pública,,7.5,6.278,2.0,Aluno-638,3.0,Topázio,,,Ametista,Ametista,,5.8,RA-638,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,nan,Não atendido,P
2021,2012,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,151.0,622.0,12.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,8.5,5.0,5.5,10,7.4,,,6.613,,Não,,Escola Pública,,7.5,6.611,3.2,Aluno-639,3.0,nan,,,Ametista,Ágata,,7.8,RA-639,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,nan,Não atendido,P
2022,2011,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,141.0,577.0,11.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,9.0,5.0,4.8,11,8.4,,,6.73,,Não,,Escola Pública,,7.5,6.778,2.5,Aluno-640,3.0,nan,,,nan,Ágata,,7.0,RA-640,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,nan,Não atendido,P
2022,2013,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,53.0,210.0,2.0,2013-01-01,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Feminino,9.0,10.0,6.5,9,9.3,,,7.776,,Não,,Escola Pública,,7.5,6.778,4.5,Aluno-641,3.0,nan,,,nan,Ametista,,8.5,RA-641,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,nan,Não atendido,P
2021,2012,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,55.0,216.0,3.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,10.0,5.0,7.3,10,9.7,,,7.75,,Não,,Escola Pública,,6.9,7.778,7.0,Aluno-642,3.0,nan,,,Topázio,Ametista,,7.7,RA-642,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,nan,Sem limitações,P
2022,2012,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,139.0,565.0,10.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,9.0,5.0,6.2,10,8.0,,,6.763,,Não,,Escola Pública,,7.5,6.722,6.3,Aluno-643,3.0,nan,,,nan,Ágata,,6.0,RA-643,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,nan,Não atendido,P
2021,2011,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,45.0,195.0,1.0,2011-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,9.5,5.0,8.8,11,8.0,,,7.83,,Sim,,Escola Pública,,7.5,8.278,9.7,Aluno-644,3.0,nan,,,Ametista,Ametista,,8.0,RA-644,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,nan,Não atendido,P
2022,2012,2022,Não,,Avaliador-4,Avaliador-2,nan,nan,,,170.0,711.0,13.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,8.5,5.0,2.0,10,8.1,,,6.086,,Não,,Escola Pública,,7.5,6.833,4.0,Aluno-645,3.0,nan,,,nan,Ágata,,0.0,RA-645,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,nan,Requer avaliação,P
2019,2009,2022,Sim,,Avaliador-7,Avaliador-3,nan,nan,,,20.0,90.0,1.0,2009-01-01,-2.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Masculino,8.5,5.0,8.4,13,9.8,,,8.181,,Sim,,Escola Pública,,8.1,8.389,8.8,Aluno-646,3.0,Ametista,,,Ametista,Topázio,,8.0,RA-646,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,nan,Não atendido,R
2022,2012,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,152.0,624.0,12.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,9.5,5.0,3.3,10,8.6,,,6.606,,Não,,Escola Pública,,7.5,7.278,1.5,Aluno-647,3.0,nan,,,nan,Ágata,,5.2,RA-647,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,nan,Não atendido,R
2019,2010,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,140.0,574.0,10.0,2010-01-01,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Masculino,9.0,5.0,5.3,12,7.5,,,6.736,,Não,,Escola Pública,,6.9,7.5,5.0,Aluno-648,3.0,Ametista,,,Ametista,Ágata,,5.5,RA-648,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,nan,Sem limitações,R
2019,2010,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,103.0,393.0,8.0,2010-01-01,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Feminino,8.5,5.0,7.4,12,8.9,,,7.302,,Não,,Escola Pública,,5.6,7.611,6.3,Aluno-649,3.0,Ágata,,,Ametista,Ametista,,8.5,RA-649,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,nan,Requer avaliação,R
2021,2011,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,127.0,486.0,9.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,6.9,5.0,6.9,11,8.7,,,7.004,,Não,,Escola Pública,,5.6,7.5,5.5,Aluno-650,3.0,nan,,,Ametista,Ágata,,8.3,RA-650,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,nan,Sem limitações,R
2022,2012,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,40.0,180.0,5.0,2012-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,8.5,5.0,7.8,10,9.3,,,7.866,,Sim,,Escola Pública,,7.5,8.333,7.7,Aluno-651,3.0,nan,,,nan,Ametista,,7.8,RA-651,Mantido na Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,nan,Não atendido,R
2022,2013,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,22.0,98.0,2.0,2013-01-01,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Feminino,8.0,10.0,7.8,9,9.6,,,8.151,,Não,,Escola Pública,,7.5,7.5,7.0,Aluno-652,3.0,nan,,,nan,Topázio,,8.5,RA-652,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,nan,Não atendido,R
2022,2011,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,25.0,115.0,3.0,2011-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,9.5,5.0,9.3,11,9.6,,,8.101,,Não,,Escola Pública,,7.5,7.5,9.5,Aluno-653,3.0,nan,,,nan,Topázio,,9.0,RA-653,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,nan,Não atendido,R
2022,2010,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,99.0,384.0,7.0,2010-01-01,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Feminino,8.5,5.0,6.8,12,8.6,,,7.308,,Não,,Escola Pública,,7.5,7.556,5.5,Aluno-654,3.0,nan,,,nan,Ametista,,8.0,RA-654,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,nan,Não atendido,R
2019,2010,2022,Sim,,Avaliador-7,Avaliador-3,nan,nan,,,50.0,206.0,6.0,2010-01-01,-2.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Feminino,7.5,5.0,8.3,12,9.2,,,7.785,,Sim,,Escola Pública,,7.5,8.389,8.3,Aluno-655,3.0,Ametista,,,Ametista,Ametista,,8.2,RA-655,Mantido na Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,nan,Não atendido,R
2020,2011,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,146.0,606.0,11.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,7.4,5.0,6.3,11,7.5,,,6.652,,Não,,Escola Pública,,5.6,7.5,5.0,Aluno-656,3.0,Topázio,,,Ametista,Ágata,,7.5,RA-656,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,nan,Requer avaliação,R
2021,2010,2022,Não,,Avaliador-7,Avaliador-3,nan,nan,,,26.0,117.0,4.0,2010-01-01,-2.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 3 (7º e 8º ano),Feminino,9.5,5.0,9.0,12,9.8,,,8.093,,Não,,Escola Pública,,7.5,7.5,9.0,Aluno-657,3.0,nan,,,Ametista,Topázio,,9.0,RA-657,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,nan,Não atendido,R
2022,2012,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,93.0,357.0,7.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,10.0,5.0,5.6,10,9.3,,,7.407,,Não,,Escola Pública,,7.5,7.917,4.7,Aluno-658,2.0,nan,,,nan,Ametista,,6.5,RA-658,Promovido de Fase,Promovido de Fase,Não avaliado,nan,Não atendido,U
2022,2012,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,51.0,208.0,3.0,2012-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,8.0,5.0,9.3,10,7.8,,,7.783,,Não,,Escola Pública,,7.5,8.333,9.5,Aluno-659,2.0,nan,,,nan,Ametista,,9.0,RA-659,Promovido de Fase,Promovido de Fase,Não avaliado,nan,Não atendido,U
2021,2013,2022,Sim,,Avaliador-5,Avaliador-2,nan,nan,,,7.0,50.0,1.0,2013-01-01,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 1 (4º ano),Feminino,9.5,10.0,6.9,9,9.0,,,8.363,,Não,,Escola Pública,,7.5,9.083,5.8,Aluno-660,2.0,nan,,,Topázio,Topázio,,8.0,RA-660,Promovido de Fase,Promovido de Fase,Não avaliado,nan,Não atendido,U
2022,2011,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,72.0,274.0,4.0,2011-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,9.0,5.0,7.8,11,8.3,,,7.593,,Não,,Escola Pública,,7.5,7.917,8.3,Aluno-661,2.0,nan,,,nan,Ametista,,7.3,RA-661,Mantido na Fase atual,Promovido de Fase,Não avaliado,nan,Não atendido,U
2022,2011,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,122.0,473.0,9.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,9.0,5.0,6.8,11,8.8,,,7.044,,Não,,Escola Pública,,7.5,6.083,5.7,Aluno-662,2.0,nan,,,nan,Ametista,,7.8,RA-662,Mantido na Fase atual,Promovido de Fase,Não avaliado,nan,Não atendido,U
2022,2012,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,161.0,665.0,11.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,6.9,5.0,5.8,10,8.7,,,6.376,,Não,,Escola Pública,,7.5,5.25,5.0,Aluno-663,2.0,nan,,,nan,Ágata,,6.5,RA-663,Mantido na Fase atual,Promovido de Fase,Não avaliado,nan,Não atendido,U
2022,2012,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,105.0,405.0,8.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,9.5,5.0,6.3,10,8.8,,,7.277,,Não,,Escola Pública,,7.5,7.167,5.0,Aluno-664,2.0,nan,,,nan,Ametista,,7.5,RA-664,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Não atendido,U
2022,2011,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,128.0,488.0,10.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,9.0,5.0,6.8,11,7.4,,,6.996,,Não,,Escola Pública,,7.5,7.25,6.5,Aluno-665,2.0,nan,,,nan,Ágata,,7.0,RA-665,Mantido na Fase atual,Promovido de Fase,Não avaliado,nan,Não atendido,U
2022,2012,2022,Sim,,Avaliador-5,Avaliador-2,nan,nan,,,39.0,160.0,2.0,2012-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,9.5,5.0,7.8,10,9.1,,,7.929,,Não,,Escola Pública,,7.5,8.833,8.0,Aluno-666,2.0,nan,,,nan,Ametista,,7.5,RA-666,Mantido na Fase atual,Promovido de Fase,Não avaliado,nan,Não atendido,U
2021,2011,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,177.0,747.0,12.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,8.5,5.0,4.5,11,5.6,,,5.844,,Não,,Escola Pública,,7.5,5.833,3.7,Aluno-667,2.0,nan,,,Ametista,Quartzo,,5.3,RA-667,Mantido na Fase atual,Promovido de Fase,Não avaliado,nan,Não atendido,U
2022,2011,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,192.0,845.0,13.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,6.9,5.0,2.8,11,3.3,,,4.365,,Não,,Escola Pública,,7.5,3.75,2.8,Aluno-668,2.0,nan,,,nan,Quartzo,,2.8,RA-668,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Não atendido,U
2022,2011,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,85.0,326.0,5.0,2011-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Masculino,9.0,5.0,6.0,11,9.7,,,7.475,,Não,,Escola Pública,,7.5,7.833,5.0,Aluno-669,2.0,nan,,,nan,Ametista,,7.0,RA-669,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Não atendido,U
2022,2012,2022,Não,,Avaliador-5,Avaliador-2,nan,nan,,,88.0,335.0,6.0,2012-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,1,Fase 2 (5º e 6º ano),Feminino,8.0,5.0,6.9,10,8.8,,,7.451,,Não,,Escola Pública,,7.5,8.167,6.5,Aluno-670,2.0,nan,,,nan,Ametista,,7.3,RA-670,Promovido de Fase,Promovido de Fase,Não avaliado,nan,Não atendido,U
2021,2013,2022,Não,,Avaliador-11,Avaliador-3,nan,nan,,,75.0,269.0,4.0,2013-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,0,Fase 1 (4º ano),Masculino,8.5,5.0,8.8,9,8.2,,,7.617,,Não,,Escola Pública,,8.1,7.417,8.8,Aluno-671,2.0,nan,,,Ametista,Ametista,,8.8,RA-671,Promovido de Fase,Mantido na Fase atual,Não avaliado,nan,Sem limitações,A
2021,2013,2022,Não,,Avaliador-11,Avaliador-3,nan,nan,,,96.0,323.0,6.0,2013-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,0,Fase 1 (4º ano),Feminino,8.5,5.0,8.8,9,8.5,,,7.48,,Não,,Escola Pública,,8.1,6.75,8.5,Aluno-672,2.0,nan,,,Ametista,Ametista,,9.1,RA-672,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Não atendido,A
2022,2014,2022,Sim,,Avaliador-11,Avaliador-3,nan,nan,,,2.0,21.0,1.0,2014-01-01,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,ALFA  (2º e 3º ano),Feminino,8.5,10.0,9.2,8,9.2,,,8.65,,Sim,,Escola Pública,,8.1,8.583,9.4,Aluno-673,2.0,nan,,,nan,Topázio,,8.9,RA-673,Promovido de Fase + Bolsa,Mantido na Fase atual,Não avaliado,nan,Não atendido,A
2022,2014,2022,Não,,Avaliador-11,Avaliador-3,nan,nan,,,50.0,181.0,3.0,2014-01-01,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,0,ALFA  (2º e 3º ano),Masculino,9.5,10.0,8.0,8,8.7,,,7.862,,Não,,Escola Pública,,8.1,6.333,8.9,Aluno-674,2.0,nan,,,nan,Ametista,,7.0,RA-674,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Sem limitações,A
2022,2014,2022,Não,,Avaliador-11,Avaliador-3,nan,nan,,,79.0,284.0,5.0,2014-01-01,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,0,ALFA  (2º e 3º ano),Masculino,10.0,10.0,7.4,8,6.6,,,7.576,,Sim,,Escola Pública,,8.1,7.083,8.8,Aluno-675,2.0,nan,,,nan,Ametista,,5.9,RA-675,Mantido na Fase + Bolsa,Mantido na Fase atual,Não avaliado,nan,Não atendido,A
2021,2013,2022,Não,,Avaliador-11,Avaliador-3,nan,nan,,,44.0,165.0,2.0,2013-01-01,-1.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,Fase 1 (4º ano),Masculino,8.5,5.0,9.3,9,8.6,,,7.911,,Sim,,Escola Pública,,8.1,8.167,9.5,Aluno-676,2.0,nan,,,Topázio,Ametista,,9.1,RA-676,Promovido de Fase + Bolsa,Mantido na Fase atual,Não avaliado,nan,Não atendido,A
2021,2014,2022,Sim,,Avaliador-13,Avaliador-3,nan,nan,,,13.0,52.0,1.0,2014-01-01,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,ALFA  (2º e 3º ano),Feminino,10.0,10.0,7.3,8,9.4,,,8.358,,Não,,Escola Pública,,7.5,8.583,7.7,Aluno-677,2.0,nan,,,Ametista,Topázio,,6.8,RA-677,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Não atendido,B
2022,2013,2022,Sim,,Avaliador-13,Avaliador-3,nan,nan,,,40.0,143.0,2.0,2013-01-01,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,Fase 1 (4º ano),Masculino,9.0,5.0,7.3,9,10.0,,,8.0,,Não,,Escola Pública,,6.9,9.5,7.5,Aluno-678,2.0,nan,,,nan,Ametista,,7.0,RA-678,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Sem limitações,B
2020,2012,2022,Não,,Avaliador-13,Avaliador-3,nan,nan,,,129.0,441.0,6.0,2012-01-01,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,Fase 2 (5º e 6º ano),Masculino,9.0,5.0,6.3,10,8.2,,,7.172,,Não,,Escola Pública,,7.5,7.833,6.7,Aluno-679,2.0,Ametista,,,Ametista,Ametista,,5.8,RA-679,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Sem limitações,B
2019,2012,2022,Não,,Avaliador-13,Avaliador-3,nan,nan,,,85.0,302.0,4.0,2012-01-01,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,Fase 2 (5º e 6º ano),Feminino,9.5,5.0,7.4,10,8.8,,,7.518,,Não,,Escola Pública,,7.5,7.75,8.0,Aluno-680,2.0,Ametista,,,Ametista,Ametista,,6.8,RA-680,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Não atendido,B
2022,2012,2022,Não,,Avaliador-13,Avaliador-3,nan,nan,,,128.0,427.0,5.0,2012-01-01,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,Fase 2 (5º e 6º ano),Masculino,8.5,5.0,6.5,10,8.5,,,7.204,,Não,,Escola Pública,,6.9,8.0,6.5,Aluno-681,2.0,nan,,,nan,Ametista,,6.5,RA-681,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Requer avaliação,B
2022,2011,2022,Não,,Avaliador-13,Avaliador-3,nan,nan,,,74.0,262.0,3.0,2011-01-01,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,0,Fase 2 (5º e 6º ano),Masculino,9.5,5.0,7.0,11,9.1,,,7.625,,Não,,Escola Pública,,7.5,8.083,7.0,Aluno-682,2.0,nan,,,nan,Ametista,,7.0,RA-682,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,nan,Não atendido,B
